FechaInicio,NúmeroEntrevista,DISTRITO,(P0B*R1AE) - Sexo (anotar),(P0D*R1AS) - ¿Me puede decir su edad?,"P0F*R1AS) - Actualmente, ¿está viviendo en...?",(P1*M1AS) - b - En su distrito,(P1*M1AS) - c - En su barrio,(P2*M10S) - b - En su distrito,(P2*M10S) - c - En su barrio,(P3*M10S) - a - En Madrid,(P3*M10S) - b - En su distrito,(P3*M10S) - c - En su barrio,(P4*M10S) - a - Cuidado y conservación de la ciudad,(P4*M10S) - b - Movilidad y transporte público,(P4*M10S) - c - Calidad medioambiental,(P4*M10S) - d - Facilidad para encontrar un trabajo,(P4*M10S) - e - Facilidad para emprender un negocio,(P4*M10S) - f - Imagen internacional de Madrid,(P4*M10S) - g - Coste de la vida,(P4*M10S) - h - Integración social,(P4*M10S) - i - Salud y servicios sanitarios,(P4*M10S) - j - Educación y centros educativos,(P4*M10S) - k - Facilidad para encontrar una vivienda en el marco de sus posibilidades,(P4*M10S) - l - Facilidad para hacer deporte,"(P4*M10S) - m - Oferta cultural, ocio y diversión",(P4*M10S) - n - Convivencia vecinal,(P4*M10S) - o - Seguridad,(P5B*R1AE) - Anotar 2ª problema,(P6*M10S) - a - Desigualdad de oportunidades entre hombres y mujeres,(P6*M10S) - b - Desigualdad de oportunidades entre la población extranjera y autóctona,(P7*M10S) - a - Las personas mayores,(P7*M10S) - b - La infancia,(P7*M10S) - c - Las personas con discapacidad,(P7*M10S) - d - Las personas lgtbiq+,(P7*M10S) - e - Los migrantes,(7*M10S) - f - La adolescencia,(P8*M10S) - a - La recogida de basuras y contenedores,"(P8*M10S) - b - La gestión y tratamiento de residuos (reciclaje, compostaje, etc.)",(P8*M10S) - c - El control de la contaminación atmosférica,(P8*M10S) - d - El control del ruido,(P8*M10S) - e - La limpieza de las calles,(P8*M10S) - f - El alumbrado público,"(P8*M10S) - g - Las infraestructuras de la ciudad para la circulación de vehículos (calles, túneles, etc.…)",(P8*M10S) - h - La pavimentación y conservación de las aceras,(P8*M10S) - i - El asfaltado y conservación de las calzadas,(P8*M10S) - j - La peatonalización de calles,"(P8*M10S) - k - La eliminación de barreras arquitectónicas (rebaje de bordillos, semáforos acústicos, etc.)",(P8*M10S) - l - La movilidad sostenible,(P8*M10S) - v - La mejora de la calidad del aire,(P8*M10S) - m - La conservación y rehabilitación de los edificios,(P8*M10S) - n - La protección de monumentos y del patrimonio histórico-artístico,(P8*M10S) - o - La información y promoción turística,"(P8*M10S) - p - La organización de fiestas y eventos populares (cabalgata, fiestas de san isidro, fiestas de los distritos...)","(P8*M10S) - q - El control de la salud pública (plagas, alimentos, aguas...)",(P8*M10S) - r - Las ayudas e incentivos a pymes y autónomos,(P8*M10S) - t - La promoción pública de viviendas,(P8*M10S) - w - La actuación frente a la ocupación ilegal,"(P8*M10S) - u - Los beneficios fiscales promovidos por el ayuntamiento (bajada de impuestos, bonificaciones...)",(P8*M10S) - x - El plan de fomento de la natalidad y la conciliación (el cheque bebé),(P9*M10S) - a - La atención a la ciudadanía,(P9*M10S) - c - El servicio de autobuses de la Emt,(P9*M10S) - d - Los taxis,(P9*M10S) - e - El ser (servicio de estacionamiento regulado),(P9*M10S) - f - Los agentes de movilidad,(P9*M10S) - g - La policía municipal,(P9*M10S) - h - Los bomberos,(P9*M10S) - i - Samur – protección civil,(P9*M10S) - j - La beca infantil para la escolarización 0-3 años,"(P9*M10S) - k - Los servicios sociales municipales (mayores, personas con discapacidad, inmigrantes, familias, …)",(P9*M10S) - l - Las vías ciclistas,(P9*M10S) - m - Los aparcamientos municipales,(P9*M10S) - n - Los puntos limpios de recogida y reciclaje de residuos,(P9*M10S) - o - Los espacios verdes (parques y jardines),(P9*M10S) - p - Los parques infantiles,(P9*M10S) - q - Los mercados municipales,(P9*M10S) - r - Las instalaciones deportivas municipales,(P9*M10S) - s - Los centros culturales municipales,(P9*M10S) - t - Las bibliotecas municipales,"(P9*M10S) - u - Los teatros municipales (Español, Matadero, Fernán Gómez…)",(P9*M10S) - v - El Samur social,(P9*M10S) - w - Bicimad,(P11*M10S) - b - Durante el día,(P11*M10S) - c - Durante la noche,(P13*M10S) - b - Durante el día,(P13*M10S) - c - Durante la noche,(P20*M2AS) - b - Segundo,Ponderacion
23-oct-25,1457347,13,2,1,3,9,9,7,8,3,6,7,4,9,4,6,6,8,4,5,4,8,2,7,9,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,99.0,99.0,99.0,4.0,8.0,8.0,99.0,2.0,3.0,3.0,6.0,7.0,5.0,6.0,8.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,6.0,5.0,6.0,"1,478448"
23-oct-25,1457348,6,1,4,4,7,7,8,8,9,8,8,8,8,8,5,5,7,7,7,7,7,2,8,7,7,7,55.0,1.0,2.0,7.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,8.0,4.0,6.0,7.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,30243"
23-oct-25,1457349,6,1,4,1,6,6,7,7,7,7,7,0,4,2,3,3,5,0,4,2,5,0,5,5,6,5,5.0,5.0,10.0,3.0,5.0,3.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,99.0,99.0,0.0,99.0,0.0,0.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,30243"
23-oct-25,1457350,7,2,3,1,10,10,10,10,8,99,10,8,10,7,8,99,10,3,8,10,9,5,10,10,8,8,16.0,5.0,7.0,9.0,9.0,8.0,9.0,8.0,9.0,1.0,1.0,9.0,1.0,1.0,7.0,8.0,3.0,6.0,7.0,4.0,5.0,8.0,7.0,8.0,8.0,7.0,99.0,99.0,99.0,3.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,605655"
23-oct-25,1457351,4,2,3,5,5,7,4,6,8,5,5,6,8,6,4,4,6,3,5,7,7,1,9,10,7,5,5.0,4.0,7.0,8.0,6.0,5.0,9.0,8.0,6.0,8.0,8.0,4.0,4.0,2.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,8.0,8.0,7.0,8.0,3.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,83293"
23-oct-25,1457352,13,1,5,1,7,7,7,8,9,9,9,6,9,7,3,6,8,2,2,6,8,0,10,9,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,5.0,7.0,8.0,10.0,10.0,10.0,99.0,7.0,0.0,7.0,7.0,9.0,8.0,99.0,9.0,7.0,99.0,8.0,8.0,4.0,10.0,9.0,8.0,8.0,3.0,"1,293813"
23-oct-25,1457353,5,2,2,1,8,8,3,4,2,3,4,3,6,3,3,5,7,0,4,5,5,0,6,8,5,7,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,2.0,1.0,5.0,7.0,1.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,5.0,7.0,8.0,7.0,7.0,7.0,3.0,1.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,970158"
23-oct-25,1457354,12,1,4,4,7,7,7,7,9,8,8,5,8,7,4,3,8,2,6,8,7,3,7,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,5.0,5.0,4.0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,5.0,7.0,5.0,1.0,"0,910157"
23-oct-25,1457355,7,2,4,3,8,8,9,9,7,7,7,0,8,4,4,99,6,0,8,6,7,1,5,10,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,5.0,9.0,4.0,5.0,8.0,10.0,99.0,99.0,0.0,99.0,1.0,0.0,6.0,8.0,4.0,7.0,10.0,7.0,10.0,99.0,7.0,5.0,7.0,5.0,5.0,"0,711357"
23-oct-25,1457356,12,1,3,3,6,6,6,6,4,5,5,6,7,5,0,0,6,0,8,1,3,1,6,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,5.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,4.0,8.0,7.0,3.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,12.0,"0,844444"
23-oct-25,1457357,20,1,5,3,6,1,4,1,8,3,1,1,5,1,1,0,8,2,1,2,1,0,4,2,1,0,22.0,5.0,5.0,2.0,3.0,3.0,10.0,10.0,5.0,3.0,0.0,5.0,6.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,6.0,2.0,0.0,7.0,8.0,0.0,3.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,706033"
23-oct-25,1457358,13,2,1,5,3,3,6,5,10,5,0,8,7,5,5,2,9,0,4,8,6,3,10,10,6,6,6.0,8.0,5.0,10.0,9.0,8.0,7.0,9.0,6.0,8.0,6.0,4.0,7.0,9.0,10.0,9.0,10.0,10.0,8.0,6.0,6.0,9.0,9.0,6.0,10.0,10.0,9.0,6.0,3.0,3.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,478448"
23-oct-25,1457359,9,2,5,5,9,9,9,8,9,9,9,5,6,5,99,99,8,3,7,4,7,99,8,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,99.0,0.0,99.0,7.0,8.0,7.0,99.0,7.0,99.0,99.0,99.0,6.0,4.0,99.0,7.0,7.0,99.0,7.0,7.0,99.0,8.0,6.0,7.0,6.0,99.0,"0,927266"
23-oct-25,1457360,2,1,5,1,4,4,3,3,2,2,2,0,8,0,5,6,2,2,0,5,3,5,1,3,5,3,99.0,0.0,99.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,821741"
23-oct-25,1457361,6,2,3,4,3,3,3,3,4,2,2,2,3,2,3,99,2,1,0,0,2,1,5,9,1,0,6.0,5.0,10.0,5.0,5.0,1.0,3.0,10.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,7.0,4.0,1.0,1.0,10.0,6.0,4.0,3.0,99.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,683983"
23-oct-25,1457362,7,1,5,3,7,7,6,6,4,4,4,1,7,1,5,8,4,1,5,3,7,0,0,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,5.0,0.0,0.0,0.0,8.0,9.0,7.0,5.0,0.0,3.0,0.0,0.0,5.0,7.0,1.0,5.0,7.0,7.0,7.0,5.0,8.0,3.0,8.0,5.0,11.0,"0,650533"
23-oct-25,1457363,18,2,3,4,7,7,8,8,7,7,7,4,7,4,5,4,7,4,6,6,5,3,7,9,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,6.0,99.0,7.0,9.0,10.0,9.0,10.0,8.0,99.0,8.0,9.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,9.0,99.0,8.0,5.0,9.0,5.0,2.0,"0,585518"
23-oct-25,1457364,13,1,2,3,2,2,4,4,7,5,5,3,8,2,7,99,9,5,5,2,99,7,8,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,99.0,3.0,8.0,7.0,8.0,5.0,99.0,8.0,99.0,9.0,9.0,9.0,9.0,99.0,9.0,9.0,8.0,5.0,11.0,"1,877544"
23-oct-25,1457365,9,2,3,4,10,10,10,10,10,99,10,10,10,6,7,7,10,5,0,8,9,7,10,10,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,9.0,5.0,9.0,7.0,10.0,10.0,7.0,10.0,10.0,8.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,7.0,6.0,9.0,9.0,9.0,"0,534908"
23-oct-25,1457366,7,2,2,1,7,7,7,7,5,5,5,8,8,5,4,4,6,4,7,7,6,5,7,8,7,7,10.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,5.0,3.0,6.0,7.0,5.0,7.0,7.0,7.0,2.0,1.0,6.0,1.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,059461"
23-oct-25,1457367,13,2,3,4,5,3,6,4,8,6,4,7,7,6,2,6,6,8,5,5,7,3,9,8,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,6.0,99.0,6.0,8.0,10.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,9.0,6.0,6.0,8.0,8.0,99.0,7.0,8.0,3.0,6.0,3.0,12.0,"1,432388"
23-oct-25,1457368,3,1,2,4,8,8,8,8,7,8,8,8,8,99,99,7,99,4,99,9,99,4,10,10,7,9,10.0,6.0,8.0,99.0,99.0,99.0,7.0,99.0,99.0,9.0,9.0,99.0,7.0,8.0,8.0,8.0,7.0,9.0,6.0,99.0,99.0,99.0,7.0,9.0,99.0,9.0,99.0,3.0,4.0,3.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,748938"
23-oct-25,1457369,19,2,3,2,8,8,9,9,7,10,10,4,99,4,8,5,7,9,10,1,4,6,10,10,8,5,3.0,6.0,9.0,6.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,4.0,2.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0,5.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,438961"
23-oct-25,1457370,14,2,3,4,10,10,8,8,1,1,1,99,8,5,3,99,6,4,7,2,4,2,9,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,7.0,99.0,6.0,99.0,99.0,8.0,99.0,99.0,5.0,99.0,5.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,99.0,99.0,7.0,5.0,9.0,8.0,10.0,"0,397996"
23-oct-25,1457371,3,1,5,3,8,8,7,7,2,7,7,4,7,2,5,4,7,0,5,6,7,0,7,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,6.0,5.0,5.0,6.0,8.0,8.0,4.0,5.0,3.0,99.0,6.0,7.0,99.0,7.0,99.0,7.0,7.0,7.0,8.0,99.0,7.0,7.0,8.0,8.0,10.0,"0,691864"
23-oct-25,1457372,21,2,2,4,8,7,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,98.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,6.0,7.0,10.0,8.0,8.0,8.0,7.0,10.0,10.0,7.0,8.0,7.0,9.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,272866"
23-oct-25,1457373,21,2,3,4,9,7,8,6,10,10,9,8,8,7,7,6,8,8,8,8,8,8,9,9,8,9,46.0,7.0,8.0,8.0,6.0,7.0,99.0,8.0,6.0,8.0,9.0,6.0,7.0,9.0,8.0,7.0,9.0,6.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,209393"
23-oct-25,1457374,5,1,3,1,8,9,8,10,8,9,9,5,6,7,7,6,8,5,7,7,6,2,6,8,8,6,5.0,6.0,5.0,6.0,5.0,6.0,3.0,6.0,8.0,6.0,2.0,3.0,2.0,1.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,1.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,692541"
23-oct-25,1457375,5,1,5,1,10,9,9,9,10,10,10,7,10,7,8,9,10,9,10,10,9,7,9,10,8,9,25.0,1.0,7.0,8.0,9.0,5.0,99.0,6.0,8.0,5.0,7.0,7.0,4.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,99.0,6.0,5.0,9.0,6.0,6.0,5.0,99.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,614136"
23-oct-25,1457376,5,2,3,4,7,8,7,8,1,7,7,8,6,5,8,0,9,0,4,6,7,0,0,10,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,4.0,7.0,7.0,7.0,8.0,8.0,3.0,6.0,3.0,2.0,6.0,8.0,5.0,7.0,8.0,6.0,9.0,8.0,7.0,5.0,9.0,7.0,8.0,8.0,13.0,"0,912254"
23-oct-25,1457377,20,2,3,5,10,10,10,10,10,99,10,10,8,8,6,6,10,8,9,9,10,6,8,9,9,10,10.0,0.0,5.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,10.0,8.0,9.0,8.0,9.0,8.0,10.0,8.0,10.0,7.0,5.0,99.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,882946"
23-oct-25,1457378,17,2,1,5,5,3,8,3,10,5,2,5,3,4,0,0,9,0,2,0,0,0,7,9,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,0.0,0.0,2.0,5.0,8.0,8.0,99.0,4.0,0.0,0.0,5.0,7.0,4.0,5.0,3.0,6.0,0.0,8.0,7.0,5.0,7.0,4.0,1.0,0.0,8.0,"1,102641"
23-oct-25,1457379,7,2,4,3,3,3,5,2,2,3,2,0,6,2,0,1,99,0,0,8,8,1,0,6,0,0,16.0,5.0,0.0,1.0,3.0,2.0,10.0,8.0,8.0,2.0,1.0,2.0,1.0,1.0,7.0,6.0,2.0,5.0,5.0,5.0,0.0,3.0,3.0,4.0,5.0,0.0,1.0,6.0,6.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,711357"
23-oct-25,1457380,4,2,2,3,10,10,8,7,5,6,6,7,7,3,5,0,8,0,8,7,7,2,6,10,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,6.0,7.0,5.0,99.0,7.0,99.0,99.0,99.0,5.0,99.0,6.0,5.0,7.0,7.0,99.0,99.0,99.0,7.0,8.0,99.0,7.0,8.0,5.0,10.0,7.0,2.0,"0,824643"
23-oct-25,1457381,2,1,3,3,7,7,7,8,8,8,8,5,6,5,99,99,6,3,5,3,99,5,6,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,5.0,4.0,1.0,4.0,7.0,7.0,99.0,99.0,6.0,3.0,5.0,7.0,99.0,6.0,6.0,5.0,6.0,7.0,99.0,6.0,7.0,5.0,7.0,6.0,5.0,"0,725553"
23-oct-25,1457382,21,2,5,1,10,10,10,10,9,99,10,6,7,7,6,7,8,4,6,6,6,5,7,9,7,8,5.0,8.0,10.0,7.0,8.0,7.0,6.0,5.0,7.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,4.0,5.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,0.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,252885"
23-oct-25,1457383,9,1,2,4,10,10,9,10,5,6,8,5,6,6,7,99,7,4,7,6,5,0,7,8,6,7,1.0,0.0,99.0,7.0,6.0,5.0,99.0,10.0,7.0,7.0,6.0,6.0,0.0,4.0,7.0,6.0,3.0,5.0,2.0,6.0,6.0,6.0,6.0,7.0,99.0,6.0,99.0,99.0,0.0,0.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,780617"
23-oct-25,1457384,6,2,4,1,7,7,7,7,6,6,6,5,5,5,4,4,6,3,5,4,5,3,4,7,6,6,8.0,7.0,6.0,3.0,5.0,3.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,6.0,6.0,5.0,5.0,4.0,2.0,6.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,215465"
23-oct-25,1457385,12,1,3,4,7,7,7,7,9,8,8,7,8,7,3,4,10,1,7,8,8,1,8,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,6.0,4.0,5.0,8.0,9.0,9.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,10.0,2.0,8.0,7.0,8.0,7.0,4.0,"0,844444"
23-oct-25,1457386,9,2,4,2,8,8,8,8,4,6,7,8,8,2,7,6,8,0,0,4,9,0,9,10,5,4,16.0,5.0,4.0,6.0,7.0,8.0,9.0,4.0,9.0,9.0,8.0,5.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,7.0,9.0,5.0,7.0,0.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,622996"
23-oct-25,1457387,18,1,5,1,7,8,8,8,8,8,9,8,8,7,6,6,8,7,6,5,7,6,7,8,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,7.0,7.0,6.0,8.0,9.0,5.0,7.0,8.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,"0,562839"
23-oct-25,1457388,3,2,3,1,3,3,5,3,1,3,1,0,0,0,5,6,2,0,0,0,0,0,7,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,7.0,8.0,6.0,3.0,5.0,3.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,0.0,7.0,10.0,7.0,10.0,4.0,11.0,"0,481749"
23-oct-25,1457389,14,2,3,1,3,3,4,4,4,1,1,1,5,2,99,4,0,3,2,0,1,0,8,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,8.0,3.0,0.0,0.0,99.0,99.0,99.0,2.0,7.0,0.0,2.0,6.0,99.0,0.0,3.0,7.0,10.0,6.0,99.0,3.0,8.0,4.0,3.0,1.0,3.0,"0,397996"
23-oct-25,1457390,12,1,5,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,2.0,0.0,3.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,0.0,11.0,"0,785637"
23-oct-25,1457391,18,1,2,3,7,8,8,8,6,7,8,8,9,7,7,7,8,3,5,5,7,3,9,9,8,7,61.0,5.0,6.0,8.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,4.0,3.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,788119"
23-oct-25,1457392,6,2,1,3,7,8,7,8,6,6,8,3,9,4,6,5,8,1,6,5,7,1,7,10,6,8,8.0,6.0,6.0,3.0,5.0,5.0,9.0,6.0,3.0,2.0,4.0,4.0,4.0,6.0,8.0,7.0,5.0,8.0,6.0,4.0,7.0,4.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,931937"
23-oct-25,1457393,7,2,5,1,9,9,9,9,9,9,9,5,8,5,5,1,7,1,9,5,9,0,5,10,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1.0,1.0,5.0,9.0,10.0,9.0,99.0,9.0,2.0,99.0,4.0,6.0,7.0,7.0,2.0,9.0,9.0,9.0,9.0,2.0,10.0,6.0,10.0,9.0,6.0,"1,148444"
23-oct-25,1457394,19,1,3,2,10,10,10,10,7,8,8,8,9,7,4,7,10,5,9,9,8,2,9,8,7,8,6.0,1.0,2.0,9.0,9.0,10.0,9.0,8.0,8.0,5.0,7.0,7.0,5.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,4.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,538459"
23-oct-25,1457395,6,2,2,3,6,6,7,7,5,4,4,7,8,3,7,3,7,2,5,3,6,0,7,8,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1.0,2.0,6.0,7.0,7.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,7.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,7.0,4.0,2.0,4.0,6.0,"1,011636"
23-oct-25,1457396,18,1,1,5,8,8,7,8,2,3,3,3,2,1,7,99,5,0,99,8,4,0,2,9,3,4,9.0,4.0,7.0,7.0,7.0,4.0,8.0,3.0,99.0,8.0,8.0,3.0,0.0,8.0,8.0,6.0,2.0,2.0,6.0,3.0,6.0,1.0,99.0,99.0,99.0,4.0,7.0,99.0,0.0,99.0,1.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055012"
23-oct-25,1457397,21,2,4,1,10,10,10,10,10,99,10,8,10,5,3,3,10,6,6,10,10,6,10,10,8,8,3.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,10.0,8.0,5.0,8.0,10.0,99.0,9.0,99.0,99.0,99.0,2.0,9.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,224112"
23-oct-25,1457398,3,2,3,1,5,3,3,2,3,3,3,3,3,2,3,3,7,1,3,2,6,2,5,7,1,5,8.0,0.0,0.0,2.0,2.0,2.0,3.0,10.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,3.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,481749"
23-oct-25,1457399,5,1,5,3,7,7,6,6,6,6,6,6,8,5,4,7,8,1,5,7,6,2,3,8,5,7,99.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,8.0,8.0,5.0,2.0,4.0,7.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,8.0,6.0,4.0,4.0,7.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,614136"
23-oct-25,1457400,5,2,5,1,10,10,10,10,10,99,10,9,10,9,10,9,10,5,5,9,10,5,10,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,99.0,99.0,2.0,10.0,99.0,99.0,99.0,0.0,7.0,5.0,99.0,10.0,7.0,3.0,10.0,10.0,10.0,10.0,10.0,99.0,5.0,10.0,9.0,10.0,9.0,5.0,"0,86299"
